,0,1,2
0,18999,0.8947150292992592,22.306732291879765
,0,1,2
0,19999,0.89790830296278,22.806898426623192
,0,1,2
0,20999,0.9002237485647202,22.60928284909679
,0,1,2
0,21999,0.9013961923122406,22.835743913242716
,0,1,2
0,22999,0.8976034972071648,22.378968603430785
,0,1,2
0,23999,0.900912573158741,22.669791498344782
,0,1,2
0,24999,0.8963554047942162,22.303030719524102
,0,1,2
0,25999,0.9000070569515228,22.906317054833227
,0,1,2
0,26999,0.9010099893808365,22.72450992856279
,0,1,2
0,27999,0.9036285423636436,22.852942645012604
,0,1,2
0,28999,0.9013780024051666,22.654060534947348
,0,1,2
0,29999,0.9050192611217499,23.04697444848492
,0,1,2
0,30999,0.898284984767437,22.155049987525956
,0,1,2
0,31999,0.9050055158734321,22.945884545643654
,0,1,2
0,32999,0.9007973193526267,22.749138684230914
,0,1,2
0,33999,0.9058073488473892,22.994381753111753
,0,1,2
0,34999,0.9054917007684707,23.04200092082382
,0,1,2
0,35999,0.9033164370656014,23.032255344238248
,0,1,2
0,36999,0.9031056885123253,22.93573485365579
,0,1,2
0,37999,0.9044776692390442,22.916741366145914
,0,1,2
0,38999,0.9054099460840225,22.985556076327114
,0,1,2
0,39999,0.8968159437775612,21.79310270649779
,0,1,2
0,40999,0.9070475700497628,22.93213350894814
,0,1,2
0,41999,0.9073070907592773,23.22239079510289
,0,1,2
0,42999,0.9017312322258949,22.4753603428022
,0,1,2
0,43999,0.9050515974760056,23.071602355125147
,0,1,2
0,44999,0.9044912863373756,22.697412032260896
,0,1,2
0,45999,0.90631549680233,22.970973302114835
,0,1,2
0,46999,0.9057087278366089,23.174625283955105
,0,1,2
0,47999,0.9091721647381783,23.241923686322927
,0,1,2
0,48999,0.9078289093375206,23.33514549439677
,0,1,2
0,49999,0.9082581574916839,23.01404401821133
,0,1,2
0,50999,0.9048608319759369,22.751775967986777
,0,1,2
0,51999,0.9068011919260025,23.232122863307513
,0,1,2
0,52999,0.9080186567306519,23.206239467086252
,0,1,2
0,53999,0.9051719819307327,22.853043293430826
,0,1,2
0,54999,0.9061973442435265,23.043929544575214
,0,1,2
0,55999,0.9106685943007469,23.199539526863546
,0,1,2
0,56999,0.9088067809939384,23.183419412827707
,0,1,2
0,57999,0.9094981759786606,23.040087062753315
,0,1,2
0,58999,0.9085684319138527,23.183024167553736
,0,1,2
0,59999,0.9035090928077698,22.408725047939047
,0,1,2
0,60999,0.9091730697751045,22.893915858683847
,0,1,2
0,61999,0.9104149345755577,23.046055804844556
,0,1,2
0,62999,0.9064674248695374,23.080053336992467
,0,1,2
0,63999,0.9093033788204193,22.989565706918874
,0,1,2
0,64999,0.9113144408464432,23.365075768573156
,0,1,2
0,65999,0.9041584359407425,22.261283831549328
,0,1,2
0,66999,0.9100118134617805,23.42750665296424
,0,1,2
0,67999,0.9130024604797363,23.205954705861274
,0,1,2
0,68999,0.9128100860118866,23.36106709956767
,0,1,2
0,69999,0.9105875853300095,23.097775138757243
,0,1,2
0,70999,0.911860928952694,23.25320143734928
,0,1,2
0,71999,0.9108261032700539,23.345709713065578
,0,1,2
0,72999,0.9102792756557465,22.923296988727625
,0,1,2
0,73999,0.9111354731321335,23.34799687122086
,0,1,2
0,74999,0.9106343076825142,23.406461988872202
,0,1,2
0,75999,0.9103627998828888,23.38443534882809
,0,1,2
0,76999,0.9109012212157249,23.36074975762081
,0,1,2
0,77999,0.9073331328630447,22.836090843409565
,0,1,2
0,78999,0.9091615618467331,23.093068335038456
,0,1,2
0,79999,0.9136111618876457,23.34906315705125
,0,1,2
0,80999,0.9142472105026245,23.33880923904947
,0,1,2
0,81999,0.9130751760005951,23.316310990494937
,0,1,2
0,82999,0.9137632632851601,23.373746040674323
,0,1,2
0,83999,0.9132907391786576,23.22770924392189
,0,1,2
0,84999,0.909642137169838,23.06626878202318
,0,1,2
0,85999,0.9150105364918709,23.38372264835884
,0,1,2
0,86999,0.913287112236023,23.39744890520929
,0,1,2
0,87999,0.9058403611779213,22.435550681191803
,0,1,2
0,88999,0.912319604754448,23.259274664063856
,0,1,2
0,89999,0.9140682883262634,23.35442244659505
,0,1,2
0,90999,0.9141889644861221,23.529490283363863
,0,1,2
0,91999,0.9146189670562744,23.37833340252796
,0,1,2
0,92999,0.9140306786298752,23.54599601124256
,0,1,2
0,93999,0.9135568472743034,23.462433398881316
,0,1,2
0,94999,0.912690017402172,23.010521081343597
,0,1,2
0,95999,0.9130302783250809,23.177059020213623
,0,1,2
0,96999,0.9142206716537475,23.356382919210343
,0,1,2
0,97999,0.9160092225670815,23.675270865369804
,0,1,2
0,98999,0.9153053712844849,23.617988818464585
,0,1,2
0,99999,0.9155851224064827,23.647857804591812
,0,1,2
0,100999,0.9164614955186844,23.595446161894266
,0,1,2
0,101999,0.9134203791618347,23.38673266344883
,0,1,2
0,102999,0.9171066181659698,23.660853784837965
,0,1,2
0,103999,0.9163321682810783,23.592940014800963
,0,1,2
0,104999,0.915791904091835,23.54518216387168
,0,1,2
0,105999,0.9140230664014817,23.324924619964456
,0,1,2
0,106999,0.9149832398891449,23.540402954107407
,0,1,2
0,107999,0.9142602219581604,23.513619564457148
,0,1,2
0,108999,0.9147316403388978,23.62772920112974
,0,1,2
0,109999,0.9161136361956597,23.649787133577036
,0,1,2
0,110999,0.9152825708389283,23.476095068270574
,0,1,2
0,111999,0.9163507531881332,23.634484335536655
,0,1,2
0,112999,0.9162863457798958,23.602426982031023
,0,1,2
0,113999,0.9161979357004165,23.469495936259715
,0,1,2
0,114999,0.9138184962272644,23.425172613822753
,0,1,2
0,115999,0.9150968546867371,23.619863271813962
,0,1,2
0,116999,0.9156870760321617,23.62046279184198
,0,1,2
0,117999,0.9166000021100045,23.624141199045486
,0,1,2
0,118999,0.9161304821372032,23.659255530045932
,0,1,2
0,119999,0.9160059724450111,23.440639478071947
,0,1,2
0,120999,0.9180005157589912,23.761953443162266
,0,1,2
0,121999,0.9157370672225952,23.729734133625662
,0,1,2
0,122999,0.9162412776947021,23.635486386756483
,0,1,2
0,123999,0.9171691319346428,23.648696822879696
,0,1,2
0,124999,0.916047125518322,23.5446129139004
,0,1,2
0,125999,0.9163533186912537,23.59948279389737
,0,1,2
0,126999,0.9168168112635613,23.727411644060485
,0,1,2
0,127999,0.917589663386345,23.71299299716384
,0,1,2
0,128999,0.917109330534935,23.687244781802953
,0,1,2
0,129999,0.9175754739046097,23.727857266585954
,0,1,2
0,130999,0.917276949942112,23.661143898970572
,0,1,2
0,131999,0.9173345605134964,23.745412915143998
,0,1,2
0,132999,0.9171168116927146,23.645633357043998
,0,1,2
0,133999,0.9170314924716949,23.712728809249292
,0,1,2
0,134999,0.9178869678378105,23.73809119079946
,0,1,2
0,135999,0.9176899120211601,23.66019837793883
,0,1,2
0,136999,0.9170624007582664,23.635113458633917
,0,1,2
0,137999,0.9178822332024574,23.68761607465503
,0,1,2
0,138999,0.9176417136192322,23.701078973673255
,0,1,2
0,139999,0.9178177778720855,23.6761736732127
,0,1,2
0,140999,0.9181352197527886,23.721575271355235
,0,1,2
0,141999,0.918116193830967,23.71274122149367
,0,1,2
0,142999,0.9179795491695404,23.68627903663383
,0,1,2
0,143999,0.9179752651453018,23.696435853474163
,0,1,2
0,144999,0.9178482528328895,23.673609355348752
,0,1,2
0,145999,0.9179799828529358,23.686518170713047
,0,1,2
0,146999,0.9179472029805184,23.688957060413784
,0,1,2
0,147999,0.9179254804253578,23.68742669872465
,0,1,2
0,148999,0.9179293591976165,23.688204781410132
,0,1,2
0,149999,0.9179303243756294,23.688307079690084
,0,1,2
,0,1,2
0,999,0.7948394460976124,16.672417285622267
,0,1,2
0,1999,0.8353072915971279,18.4046443215327
,0,1,2
0,2999,0.8402086095809936,19.470657701686637
,0,1,2
0,3999,0.8474716003537178,19.79565198912266
,0,1,2
0,4999,0.8446757608056068,19.516109981179856
,0,1,2
0,5999,0.8555363166630268,19.839718978339878
,0,1,2
0,6999,0.8549276942312718,20.357681639416363
,0,1,2
0,7999,0.8586104114353657,20.276650755368628
,0,1,2
0,8999,0.8556147766411304,19.972928575834484
,0,1,2
0,9999,0.8675665027499199,20.691625901430918
,0,1,2
0,10999,0.8680797287225723,19.95003083350765
,0,1,2
0,11999,0.8664706647992134,21.117949994929532
,0,1,2
0,12999,0.8719941645562649,21.04960196894143
,0,1,2
0,13999,0.8768754209876061,21.38278246149992
,0,1,2
0,14999,0.8709574171304703,21.166709695495676
,0,1,2
0,15999,0.8789813484549522,21.691320667113125
,0,1,2
0,16999,0.8796555801033974,21.63240751098611
,0,1,2
0,17999,0.8865947759747506,22.04616275772068
,0,1,2
0,18999,0.8767973089814186,21.417631843415553
,0,1,2
0,19999,0.8790671259164811,21.010870970577475
,0,1,2
0,20999,0.8725231915712357,20.55430722593554
,0,1,2
0,21999,0.8822676728367805,21.339325973535328
,0,1,2
0,22999,0.8807353287935257,21.62276154439579
,0,1,2
0,23999,0.886415026307106,21.724549997332325
,0,1,2
0,24999,0.886678987622261,21.846302806867293
,0,1,2
0,25999,0.8884513045549393,21.836270646761587
,0,1,2
0,26999,0.8875762190818787,21.75740250963081
,0,1,2
0,27999,0.8812143259644508,21.59419085425114
,0,1,2
0,28999,0.888166907787323,21.980535308693877
,0,1,2
0,29999,0.8887298095226288,22.162289935179082
,0,1,2
0,30999,0.8779034743309021,21.140268981769655
,0,1,2
0,31999,0.8931124326586724,22.143314599222084
,0,1,2
0,32999,0.8686897774934769,20.37417738715349
,0,1,2
0,999,0.6434665245357901,13.081730814846658
,0,1,2
0,1999,0.8368913620412349,18.814489869349458
,0,1,2
0,2999,0.8378286724090576,19.117838334136742
,0,1,2
0,3999,0.8325763194561004,18.91381467613614
,0,1,2
0,4999,0.8404978967308998,19.08676035621138
,0,1,2
0,5999,0.8540690157115459,19.869336335263128
,0,1,2
0,6999,0.8576929581463337,20.42291884829902
,0,1,2
0,7999,0.8636929154098034,20.964383048716616
,0,1,2
0,8999,0.8521278106272221,19.856555994545356
,0,1,2
0,9999,0.8598629910945892,20.85537815206556
,0,1,2
0,10999,0.8620649853944778,20.850923034666636
,0,1,2
0,11999,0.8710402147173881,21.48059933783694
,0,1,2
0,12999,0.8698533698916435,21.171569954200116
,0,1,2
0,13999,0.8726061817407608,21.26077417503907
,0,1,2
0,14999,0.8664515041410923,21.131536911718825
,0,1,2
0,15999,0.8675721579194069,21.19031517165861
,0,1,2
0,16999,0.8782078244686127,21.75197740354289
,0,1,2
0,17999,0.8776918998062611,21.881471534104836
,0,1,2
0,18999,0.8712718002200127,21.207167166778433
,0,1,2
0,19999,0.8773905400037766,21.693895087853768
,0,1,2
0,20999,0.8785336352586747,21.956427147632414
,0,1,2
0,21999,0.8816104326546192,22.0180202348156
,0,1,2
0,22999,0.874280593842268,21.54315781490928
,0,1,2
0,23999,0.8810682923197747,22.14127391048874
,0,1,2
0,24999,0.8817295151352882,22.099932856748993
,0,1,2
0,25999,0.8800222280025483,21.90631487972124
,0,1,2
0,26999,0.8816571995019913,21.958759669898416
,0,1,2
0,27999,0.8816250130832195,22.02526393743661
,0,1,2
0,28999,0.8826771990656853,22.084912773445662
,0,1,2
0,29999,0.882171401143074,22.09587496526142
,0,1,2
0,30999,0.8720591839849949,21.094932990172047
,0,1,2
0,31999,0.8885439467430115,22.45174717950783
,0,1,2
0,32999,0.8774771349430084,21.614775053745895
,0,1,2
0,33999,0.8896901172995567,22.25427451505032
,0,1,2
0,34999,0.8852476481199264,22.1132257204615
,0,1,2
0,35999,0.888988848567009,22.744446909158764
,0,1,2
0,36999,0.8839325176477433,21.978261007020958
,0,1,2
0,37999,0.8896642413735389,22.33442769997928
,0,1,2
0,38999,0.8862178235650062,22.586320440009164
,0,1,2
0,39999,0.8938967698216438,22.92411807362203
,0,1,2
0,40999,0.8905206565856933,22.716684029438124
,0,1,2
0,41999,0.8932393943667412,22.653988730347937
,0,1,2
0,42999,0.8874115961790084,22.277312862037828
,0,1,2
0,43999,0.8895254704356194,22.510645710196975
,0,1,2
0,44999,0.8950290303230286,22.856382703606997
,0,1,2
0,45999,0.8905742633342743,22.726592867986444
,0,1,2
0,46999,0.8918585611581802,22.67284128528882
,0,1,2
0,47999,0.8898542861938477,21.95276891311677
,0,1,2
0,48999,0.8960854801535606,22.975669349109744
,0,1,2
0,49999,0.8871769117712974,22.340060102424342
,0,1,2
0,50999,0.8915402257442474,22.177482768065406
,0,1,2
0,51999,0.8909100524783135,22.72173197309924
,0,1,2
0,52999,0.8932357722520828,22.421235335094526
,0,1,2
0,53999,0.8937544481754303,22.77153366555459
,0,1,2
0,54999,0.8920176733136177,22.24761736400506
,0,1,2
0,55999,0.8926056925654411,22.728928843877807
,0,1,2
0,56999,0.8970183087587357,22.900034681392693
,0,1,2
0,57999,0.8964075862765312,22.481013587054083
,0,1,2
0,58999,0.8985193015336991,22.850575931296646
,0,1,2
0,59999,0.8932513651251793,22.624893685629235
,0,1,2
0,60999,0.8950034440755844,22.768378602085356
,0,1,2
0,61999,0.8946859292387962,22.451169174459768
,0,1,2
0,62999,0.89845079267025,23.060319671408156
,0,1,2
0,63999,0.8985384267568588,23.065955809836748
,0,1,2
0,64999,0.8986103955507279,22.5027932738133
,0,1,2
0,65999,0.8990811611413956,22.95841105835197
,0,1,2
0,66999,0.897747960627079,22.92504608788714
,0,1,2
0,67999,0.8977287030816078,22.855511631658075
,0,1,2
0,68999,0.8985529904961586,22.733884997406946
,0,1,2
0,69999,0.8975103898644448,23.020894292218074
,0,1,2
0,70999,0.9015749654173851,22.971193577477727
,0,1,2
0,71999,0.8996785877943039,23.21363477224319
,0,1,2
0,72999,0.9026727188825607,23.06252883832681
,0,1,2
0,73999,0.9015783338546753,23.151667932156315
,0,1,2
0,74999,0.8985604984760285,22.938232771629934
,0,1,2
0,75999,0.900498565018177,23.083598514270136
,0,1,2
0,76999,0.9000283612608909,23.022535960183397
,0,1,2
0,77999,0.8984217403531074,23.059422179243942
,0,1,2
0,78999,0.9015651475191117,23.079022721137314
,0,1,2
0,79999,0.8947475996017457,22.856129657553023
,0,1,2
0,80999,0.9041433417201042,23.378374497553793
,0,1,2
0,81999,0.9000252732038498,23.013917602688803
,0,1,2
0,82999,0.9015243021845818,23.13638872716585
,0,1,2
0,83999,0.8999163897037507,22.667569348884083
,0,1,2
0,84999,0.9005246921777725,22.84147185507965
,0,1,2
0,85999,0.900399215221405,23.140057376440883
,0,1,2
0,86999,0.9036121948361396,23.415744208161325
,0,1,2
0,87999,0.9025067281126976,23.300995222815917
,0,1,2
0,88999,0.9048341894745827,23.367357827385458
,0,1,2
0,89999,0.9044145897626877,23.259300025339563
,0,1,2
0,90999,0.9057554423213005,23.31635376785168
,0,1,2
0,91999,0.9048990225791931,23.396395010542168
,0,1,2
0,92999,0.9020398962497711,23.011865615795042
,0,1,2
0,93999,0.9045377185344696,23.34545297333476
,0,1,2
0,94999,0.9080383093357086,23.665052030318815
,0,1,2
0,95999,0.9036523653864861,23.45276099382684
,0,1,2
0,96999,0.9053335750699043,23.473590904079742
,0,1,2
0,97999,0.898951946079731,23.047377412620015
,0,1,2
0,98999,0.9059035020470619,23.37792421108255
,0,1,2
0,99999,0.9041306418776512,23.430825603429476
,0,1,2
0,100999,0.9070479419231415,23.621880401007903
,0,1,2
0,101999,0.9048651278614998,23.133511587338006
,0,1,2
0,102999,0.9053208795189858,23.109041132333587
,0,1,2
0,103999,0.9057667516469955,23.27657483668192
,0,1,2
0,104999,0.9057942625880241,23.412199316435284
,0,1,2
0,105999,0.906952978014946,23.564376310997243
,0,1,2
0,106999,0.905651430785656,23.361620344817315
,0,1,2
0,107999,0.9047822691202164,23.351494917374062
,0,1,2
0,108999,0.9079065605401992,23.588209913228688
,0,1,2
0,109999,0.9075585955381393,23.553582276548664
,0,1,2
0,110999,0.9047331892848015,23.39230677016777
,0,1,2
0,111999,0.9067380856275559,23.478129067712803
,0,1,2
0,112999,0.9062726945877075,23.621304569848043
,0,1,2
0,113999,0.906571321606636,23.641322688124255
,0,1,2
0,114999,0.9088216973543167,23.669000036413717
,0,1,2
0,115999,0.9072569632530212,23.59049062653509
,0,1,2
0,116999,0.9095043478012085,23.537724165704255
,0,1,2
0,117999,0.9071498636007309,23.693771207367437
,0,1,2
0,118999,0.909355358183384,23.757715562712466
,0,1,2
0,119999,0.9080424089431762,23.503358821610586
,0,1,2
0,120999,0.9090204814076424,23.524547564605264
,0,1,2
0,121999,0.9088474011421204,23.695593376898977
,0,1,2
0,122999,0.9074455008506775,23.46692404908592
,0,1,2
0,123999,0.9092109627127647,23.59965613693064
,0,1,2
0,124999,0.9104845647215843,23.773871029862253
,0,1,2
0,125999,0.9103391503691673,23.90774334388805
,0,1,2
0,126999,0.9094505200982094,23.622712495287047
,0,1,2
0,127999,0.9087409873604775,23.873752695472323
,0,1,2
0,128999,0.9104184139370918,23.836567106633204
,0,1,2
0,129999,0.9105079943537712,23.820383041891553
,0,1,2
0,130999,0.9102933601140976,23.74532091125739
,0,1,2
0,131999,0.9109630869030952,23.831171541830397
,0,1,2
0,132999,0.9099016213417053,23.7455741820855
,0,1,2
0,133999,0.909972193300724,23.63905730594105
,0,1,2
0,134999,0.9100211442708969,23.743422808511006
,0,1,2
0,135999,0.9103331506252289,23.720083952859422
,0,1,2
0,136999,0.9100674692392349,23.8419032352843
,0,1,2
0,137999,0.9110909514427185,23.872602284461006
,0,1,2
0,138999,0.9106098558306694,23.783889439373375
,0,1,2
0,139999,0.9101917091608047,23.722713683377368
,0,1,2
0,140999,0.909856990635395,23.689690447634526
,0,1,2
0,141999,0.91076468449831,23.805871826073112
,0,1,2
0,142999,0.9105426096916198,23.7548321767898
,0,1,2
0,143999,0.9106354830861092,23.748078648058428
,0,1,2
0,144999,0.9107457380890847,23.757741398526267
,0,1,2
0,145999,0.9107139461636543,23.78330601537306
,0,1,2
0,146999,0.9106457787156105,23.780873324704004
,0,1,2
0,147999,0.9106438088417054,23.768845306280177
,0,1,2
0,148999,0.9106350377202034,23.764590550880254
,0,1,2
0,149999,0.9106336498856544,23.76474924476827
,0,1,2
0,9,0.6386791067123413,12.568932080934516
,0,1,2
0,19,0.7001853946149349,14.581709254590674
,0,1,2
0,999,0.679915501460433,14.411996618753369
,0,1,2
0,1999,0.8433909874558448,19.052578480147755
,0,1,2
0,2999,0.8339946514964104,18.337232714084866
,0,1,2
0,3999,0.8581071273386478,19.572157953330098
,0,1,2
0,4999,0.8609783648550511,19.95321944395623
,0,1,2
0,5999,0.8627938124239445,20.026870691335514
,0,1,2
0,6999,0.8627544884681702,20.57623740890811
,0,1,2
0,7999,0.852504602253437,19.70013168576226
,0,1,2
0,8999,0.8677860884666443,21.146071542791177
,0,1,2
0,9999,0.8747444655895233,21.11695381999165
,0,1,2
0,10999,0.8738700609207153,20.988864944093685
,0,1,2
0,11999,0.878520131289959,21.48448608927613
,0,1,2
0,12999,0.8540329412817955,19.021133580768613
,0,1,2
0,13999,0.8800963454842567,21.3137114106837
,0,1,2
0,14999,0.8740999251306057,21.114684636178882
,0,1,2
0,15999,0.8675849762558937,21.236544695849418
,0,1,2
0,16999,0.8649149914383888,20.314126561355653
,0,1,2
0,17999,0.8764267874956131,21.45207523383439
,0,1,2
0,18999,0.877165767222643,21.47542558808968
,0,1,2
0,19999,0.8806207695603371,21.943433909544044
,0,1,2
0,20999,0.8811980705261231,21.615116134327906
,0,1,2
0,21999,0.8847922707796096,22.125144229372584
,0,1,2
0,22999,0.8807597058415413,20.92023521576799
,0,1,2
0,23999,0.8856512737870217,22.105731203152168
,0,1,2
0,24999,0.8849283429980278,22.212871097474338
,0,1,2
0,25999,0.8858831790089607,22.313128212869707
,0,1,2
0,26999,0.8823435541391372,22.202163766844393
,0,1,2
0,27999,0.8821082170307636,22.04741998785169
,0,1,2
0,28999,0.8862116178274154,22.094024630609166
,0,1,2
0,29999,0.8856487179994583,22.032440078926896
,0,1,2
0,30999,0.8892962730526924,22.13002940833344
,0,1,2
0,31999,0.8844942318201066,22.06815318766589
,0,1,2
0,32999,0.8885142252445221,22.010490958299584
,0,1,2
0,33999,0.8869222647547722,22.118832808469786
,0,1,2
0,34999,0.8905137618184089,22.2386838160721
,0,1,2
0,35999,0.8811777944564819,21.394908333900023
,0,1,2
0,36999,0.8784693112373352,21.748866921358925
,0,1,2
0,37999,0.8853721499443055,21.482472374835144
,0,1,2
0,38999,0.8916500588059425,22.50181638382747
,0,1,2
0,39999,0.8917417247295379,22.35133222039548
,0,1,2
0,40999,0.8885777788758278,22.666597391295713
,0,1,2
0,41999,0.8885783135890961,22.43996422428746
,0,1,2
0,42999,0.8952201195955276,22.75951015794692
,0,1,2
0,43999,0.8844172249436378,21.38531200544909
,0,1,2
0,44999,0.8856396608948708,22.133290183384076
,0,1,2
0,45999,0.893195177078247,22.469186117540062
,0,1,2
0,46999,0.8929379525184631,22.53298151031242
,0,1,2
0,47999,0.8914849182963371,22.185019191622665
,0,1,2
0,48999,0.8892485644221306,22.244375042397856
,0,1,2
0,49999,0.894310058772564,22.941520964000215
,0,1,2
0,50999,0.8936167197227478,22.461971701519403
,0,1,2
0,51999,0.8944416393637658,22.80684100900026
,0,1,2
0,52999,0.8825779495239258,21.833265171568517
,0,1,2
0,53999,0.894780526816845,22.625593709529102
,0,1,2
0,54999,0.8938007833361625,22.499355794745156
,0,1,2
0,55999,0.8898953750133515,22.356705916026485
,0,1,2
0,56999,0.8949611206054687,22.512124009601177
,0,1,2
0,57999,0.8948912605643272,22.747190111963086
,0,1,2
0,58999,0.8899627099633217,21.67845093409815
,0,1,2
0,59999,0.8937555284500122,22.740559780871337
,0,1,2
0,60999,0.8942130671143532,22.16808273460101
,0,1,2
0,61999,0.8959822587370873,22.834005871584893
,0,1,2
0,62999,0.8976461659669877,22.656032960142547
,0,1,2
0,63999,0.896885081410408,22.825926558546495
,0,1,2
0,64999,0.8957571422457695,23.068479432265764
,0,1,2
0,65999,0.8986234058141709,23.056660973391146
,0,1,2
0,66999,0.898205650985241,23.081019935364655
,0,1,2
0,67999,0.8936276165246964,22.425010992770762
,0,1,2
0,68999,0.8979003304243087,23.07007351216902
,0,1,2
0,69999,0.9010528187155724,23.055270957146274
,0,1,2
0,70999,0.8910126046538352,22.424048246184466
,0,1,2
0,71999,0.8977549064159394,23.03856882332692
,0,1,2
0,72999,0.8993265181183815,22.93367662878472
,0,1,2
0,73999,0.8958930167555809,22.763069649356023
,0,1,2
0,74999,0.8987912392616272,23.16451368260479
,0,1,2
0,75999,0.8999154063463211,23.02782654980732
,0,1,2
0,76999,0.8969664355516433,22.769474015648974
,0,1,2
0,77999,0.9015703104138374,23.3488884766091
,0,1,2
0,78999,0.8939259258508683,22.605129600939645
,0,1,2
0,79999,0.8994935029745101,22.91438537713536
,0,1,2
0,80999,0.9012373968958854,23.221042873706175
,0,1,2
0,81999,0.9018738532066345,23.36633305674637
,0,1,2
0,82999,0.9006030554771424,23.026667372177894
,0,1,2
0,83999,0.890680643260479,22.399623243725514
,0,1,2
0,84999,0.8982634192109108,22.33390436580877
,0,1,2
0,85999,0.9004326185584068,23.021804883933125
,0,1,2
0,86999,0.9029382202625275,23.398463473132086
,0,1,2
0,87999,0.897652647614479,22.588315795405748
,0,1,2
0,88999,0.9003018782138824,23.03646910871233
,0,1,2
0,89999,0.9019026529192925,23.299888099900187
,0,1,2
0,90999,0.9024927985668182,23.305759911484195
,0,1,2
0,91999,0.8991265725493431,23.2032019040158
,0,1,2
0,92999,0.9047444214820862,23.316140952204776
,0,1,2
0,93999,0.9022200843095779,23.455481329639355
,0,1,2
0,94999,0.9041134954094887,23.52164191874337
,0,1,2
0,95999,0.9021147292256355,23.30877217711757
,0,1,2
0,96999,0.9011065963506698,23.001418590401848
,0,1,2
0,97999,0.9033698106408119,23.422689975317095
,0,1,2
0,98999,0.9038860974311829,23.282497785334968
,0,1,2
0,99999,0.9036992062926292,23.38842382445244
,0,1,2
0,100999,0.9020197090506553,23.25460959390088
,0,1,2
0,101999,0.9049083541035652,23.617319471677245
,0,1,2
0,102999,0.9047114523053169,23.602749267383793
,0,1,2
0,103999,0.9047668074965477,23.378891047312514
,0,1,2
0,104999,0.9039249076843262,23.43472431688867
,0,1,2
0,105999,0.9026612268686295,23.03874012804676
,0,1,2
0,106999,0.9033007593154907,23.521211972298662
,0,1,2
0,107999,0.9069523189067841,23.56414380183855
,0,1,2
0,108999,0.9063659619688987,23.604397381173804
,0,1,2
0,109999,0.9063469053506851,23.66389736514371
,0,1,2
0,110999,0.9068083365559578,23.589325931317003
,0,1,2
0,111999,0.9066167207956314,23.612631711324976
,0,1,2
0,112999,0.9058651149272918,23.70889756192893
,0,1,2
0,113999,0.9071038553714752,23.66400291837053
,0,1,2
